line_id,investor_id,date,type,deal_id,amount,currency,reference_id
LN00936,INV075,2021-10-30,Capital Contribution,DEAL009,-28000.0,GBP,CALL0338
LN00937,INV075,2021-10-30,Structuring Fee,DEAL009,-1120.0,GBP,FEE0663
LN00938,INV075,2022-08-30,Capital Contribution,DEAL013,-75000.0,USD,CALL0419
LN00939,INV075,2022-08-30,Structuring Fee,DEAL013,-3000.0,USD,FEE0884
LN00940,INV075,2024-01-22,Capital Contribution,DEAL018,-33000.0,EUR,CALL0602
LN00941,INV075,2024-01-22,Structuring Fee,DEAL018,-1320.0,EUR,FEE1261
LN00942,INV075,2025-09-25,Capital Contribution,DEAL003,-23400.0,USD,CALL0163
LN00943,INV075,2025-09-25,Structuring Fee,DEAL003,-1560.0,USD,FEE0279
LN00944,INV075,2026-01-15,Management Fee,DEAL003,-780.0,USD,FEE0280
LN00945,INV075,2026-01-15,Admin Fee,DEAL003,-450.0,USD,FEE0281
LN00946,INV075,2026-01-15,Management Fee,DEAL009,-560.0,GBP,FEE0664
LN00947,INV075,2026-01-15,Admin Fee,DEAL009,-450.0,USD,FEE0665
LN00948,INV076,2023-02-10,Capital Contribution,DEAL004,-53000.0,GBP,CALL0205
LN00949,INV076,2023-02-10,Structuring Fee,DEAL004,-1590.0,GBP,FEE0358
LN00950,INV076,2024-06-12,Capital Contribution,DEAL006,-27000.0,USD,CALL0286
LN00951,INV076,2024-06-12,Structuring Fee,DEAL006,-1080.0,USD,FEE0571
LN00952,INV076,2026-01-15,Management Fee,DEAL004,-795.0,GBP,FEE0359
LN00953,INV076,2026-01-15,Admin Fee,DEAL004,-450.0,USD,FEE0360
LN00954,INV077,2021-10-30,Capital Contribution,DEAL009,-50000.0,GBP,CALL0335
LN00955,INV077,2021-10-30,Structuring Fee,DEAL009,-2000.0,GBP,FEE0654
LN00956,INV077,2022-08-30,Capital Contribution,DEAL013,-30000.0,USD,CALL0422
LN00957,INV077,2022-08-30,Structuring Fee,DEAL013,-1200.0,USD,FEE0891
LN00958,INV077,2023-04-14,Capital Contribution,DEAL011,-33000.0,EUR,CALL0391
LN00959,INV077,2023-04-14,Structuring Fee,DEAL011,-990.0,EUR,FEE0809
LN00960,INV077,2023-07-22,Capital Contribution,DEAL010,-56000.0,GBP,CALL0376
LN00961,INV077,2023-07-22,Structuring Fee,DEAL010,-2240.0,GBP,FEE0767
LN00962,INV077,2023-10-02,Capital Contribution,DEAL012,-29000.0,AED,CALL0402
LN00963,INV077,2023-10-02,Structuring Fee,DEAL012,-1160.0,AED,FEE0839
LN00964,INV077,2024-06-12,Capital Contribution,DEAL006,-22000.0,USD,CALL0285
LN00965,INV077,2025-09-25,Capital Contribution,DEAL003,-68400.0,USD,CALL0091
LN00966,INV077,2025-09-25,Structuring Fee,DEAL003,-4560.0,USD,FEE0185
LN00967,INV077,2026-01-15,Management Fee,DEAL006,-440.0,USD,FEE0569
LN00968,INV077,2026-01-15,Admin Fee,DEAL006,-450.0,USD,FEE0570
LN00969,INV077,2026-01-15,Management Fee,DEAL013,-600.0,USD,FEE0892
LN00970,INV077,2026-01-15,Admin Fee,DEAL013,-450.0,USD,FEE0893
LN00971,INV078,2023-11-20,Capital Contribution,DEAL002,-43000.0,USD,CALL0047
LN00972,INV078,2023-11-20,Structuring Fee,DEAL002,-1720.0,USD,FEE0123
LN00973,INV078,2026-01-15,Management Fee,DEAL002,-860.0,USD,FEE0124
LN00974,INV078,2026-01-15,Admin Fee,DEAL002,-450.0,USD,FEE0125
LN00975,INV079,2021-09-01,Capital Contribution,DEAL005,-35000.0,USD,CALL0231
LN00976,INV079,2021-09-01,Structuring Fee,DEAL005,-1750.0,USD,FEE0425
LN00977,INV079,2021-10-30,Capital Contribution,DEAL009,-163000.0,GBP,CALL0331
LN00978,INV079,2021-10-30,Structuring Fee,DEAL009,-6520.0,GBP,FEE0642
LN00979,INV079,2022-08-30,Capital Contribution,DEAL013,-39000.0,USD,CALL0433
LN00980,INV079,2022-08-30,Structuring Fee,DEAL013,-1560.0,USD,FEE0922
LN00981,INV079,2023-07-22,Capital Contribution,DEAL010,-43000.0,GBP,CALL0368
LN00982,INV079,2023-07-22,Structuring Fee,DEAL010,-1720.0,GBP,FEE0747
LN00983,INV079,2024-06-12,Capital Contribution,DEAL006,-102000.0,USD,CALL0288
LN00984,INV079,2024-06-12,Structuring Fee,DEAL006,-4080.0,USD,FEE0577
LN00985,INV079,2025-09-25,Capital Contribution,DEAL003,-131400.0,USD,CALL0171
LN00986,INV079,2025-09-25,Structuring Fee,DEAL003,-6570.0,USD,FEE0289
LN00987,INV079,2026-01-15,Management Fee,DEAL010,-860.0,GBP,FEE0748
LN00988,INV079,2026-01-15,Admin Fee,DEAL010,-450.0,USD,FEE0749
LN00989,INV079,2026-01-15,Management Fee,DEAL013,-780.0,USD,FEE0923
LN00990,INV079,2026-01-15,Admin Fee,DEAL013,-450.0,USD,FEE0924
LN00991,INV080,2024-01-22,Capital Contribution,DEAL018,-82000.0,EUR,CALL0590
LN00992,INV080,2024-01-22,Structuring Fee,DEAL018,-3280.0,EUR,FEE1232
LN00993,INV081,2023-02-10,Capital Contribution,DEAL004,-78000.0,GBP,CALL0211
LN00994,INV081,2023-02-10,Structuring Fee,DEAL004,-2340.0,GBP,FEE0372
LN00995,INV081,2024-01-22,Capital Contribution,DEAL018,-28000.0,EUR,CALL0609
LN00996,INV081,2024-01-22,Structuring Fee,DEAL018,-1120.0,EUR,FEE1279
LN00997,INV081,2024-09-10,Capital Contribution,DEAL014,-8500.0,USD,CALL0466
LN00998,INV081,2024-09-10,Structuring Fee,DEAL014,-680.0,USD,FEE0973
LN00999,INV081,2025-09-25,Capital Contribution,DEAL003,-10800.0,USD,CALL0127
LN01000,INV081,2025-09-25,Structuring Fee,DEAL003,-720.0,USD,FEE0228
LN01001,INV082,2023-11-20,Capital Contribution,DEAL002,-24000.0,USD,CALL0033
LN01002,INV082,2023-11-20,Structuring Fee,DEAL002,-960.0,USD,FEE0081
LN01003,INV082,2024-09-10,Capital Contribution,DEAL014,-28500.0,USD,CALL0492
LN01004,INV082,2024-09-10,Structuring Fee,DEAL014,-2280.0,USD,FEE1005
LN01005,INV082,2026-01-15,Management Fee,DEAL002,-480.0,USD,FEE0082
LN01006,INV082,2026-01-15,Admin Fee,DEAL002,-450.0,USD,FEE0083
LN01007,INV082,2026-01-15,Management Fee,DEAL014,-1140.0,USD,FEE1006
LN01008,INV082,2026-01-15,Admin Fee,DEAL014,-450.0,USD,FEE1007
LN01009,INV083,2024-06-12,Capital Contribution,DEAL006,-54000.0,USD,CALL0287
LN01010,INV083,2024-06-12,Structuring Fee,DEAL006,-2160.0,USD,FEE0574
LN01011,INV083,2025-09-25,Capital Contribution,DEAL003,-64800.0,USD,CALL0157
LN01012,INV083,2025-09-25,Structuring Fee,DEAL003,-4320.0,USD,FEE0271
LN01013,INV083,2026-01-15,Management Fee,DEAL006,-1080.0,USD,FEE0575
LN01014,INV083,2026-01-15,Admin Fee,DEAL006,-450.0,USD,FEE0576
LN01015,INV084,2021-10-30,Capital Contribution,DEAL009,-51000.0,GBP,CALL0330
LN01016,INV084,2021-10-30,Structuring Fee,DEAL009,-2040.0,GBP,FEE0639
LN01017,INV084,2021-11-05,Capital Contribution,DEAL007,-67000.0,EUR,CALL0294
LN01018,INV084,2021-11-05,Structuring Fee,DEAL007,-3350.0,EUR,FEE0587
LN01019,INV084,2022-12-05,Capital Contribution,DEAL020,-34000.0,USD,CALL0640
LN01020,INV084,2022-12-05,Structuring Fee,DEAL020,-1360.0,USD,FEE1364
LN01021,INV084,2023-01-12,Capital Contribution,DEAL015,-37000.0,USD,CALL0524
LN01022,INV084,2023-01-12,Structuring Fee,DEAL015,-1850.0,USD,FEE1062
LN01023,INV084,2023-02-10,Capital Contribution,DEAL004,-10000.0,GBP,CALL0198
LN01024,INV084,2023-02-10,Structuring Fee,DEAL004,-300.0,GBP,FEE0341
LN01025,INV084,2023-04-14,Capital Contribution,DEAL011,-70000.0,EUR,CALL0383
LN01026,INV084,2023-04-14,Structuring Fee,DEAL011,-2100.0,EUR,FEE0788
LN01027,INV084,2023-05-19,Capital Contribution,DEAL016,-20000.0,EUR,CALL0535
LN01028,INV084,2023-05-19,Structuring Fee,DEAL016,-800.0,EUR,FEE1092
LN01029,INV084,2023-07-22,Capital Contribution,DEAL010,-24000.0,GBP,CALL0363
LN01030,INV084,2023-07-22,Structuring Fee,DEAL010,-960.0,GBP,FEE0734
LN01031,INV084,2024-01-22,Capital Contribution,DEAL018,-27000.0,EUR,CALL0594
LN01032,INV084,2024-01-22,Structuring Fee,DEAL018,-1080.0,EUR,FEE1240
LN01033,INV084,2024-08-20,Exit Proceeds,DEAL007,92125.0,EUR,DIST0005
LN01034,INV084,2024-09-10,Capital Contribution,DEAL014,-29000.0,USD,CALL0500
LN01035,INV084,2024-09-10,Structuring Fee,DEAL014,-2320.0,USD,FEE1015
LN01036,INV084,2025-01-10,Secondary Sale,DEAL020,21624.0,USD,DIST0029
LN01037,INV084,2025-09-25,Capital Contribution,DEAL003,-51600.0,USD,CALL0061
LN01038,INV084,2025-09-25,Structuring Fee,DEAL003,-3440.0,USD,FEE0145
LN01039,INV084,2026-01-15,Management Fee,DEAL009,-1020.0,GBP,FEE0640
LN01040,INV084,2026-01-15,Admin Fee,DEAL009,-450.0,USD,FEE0641
LN01041,INV084,2026-01-15,Management Fee,DEAL018,-540.0,EUR,FEE1241
LN01042,INV085,2021-09-01,Capital Contribution,DEAL005,-35000.0,USD,CALL0224
LN01043,INV085,2021-09-01,Structuring Fee,DEAL005,-1750.0,USD,FEE0405
LN01044,INV085,2022-01-18,Capital Contribution,DEAL008,-19000.0,USD,CALL0318
LN01045,INV085,2022-03-15,Capital Contribution,DEAL001,-26000.0,USD,CALL0016
LN01046,INV085,2022-08-30,Capital Contribution,DEAL013,-13000.0,USD,CALL0421
LN01047,INV085,2023-02-10,Capital Contribution,DEAL004,-29000.0,GBP,CALL0206
LN01048,INV085,2023-02-10,Structuring Fee,DEAL004,-870.0,GBP,FEE0361
LN01049,INV085,2023-05-19,Capital Contribution,DEAL016,-70000.0,EUR,CALL0538
LN01050,INV085,2023-05-19,Structuring Fee,DEAL016,-2800.0,EUR,FEE1100
LN01051,INV085,2023-07-22,Capital Contribution,DEAL010,-42000.0,GBP,CALL0348
LN01052,INV085,2023-07-22,Structuring Fee,DEAL010,-1680.0,GBP,FEE0690
LN01053,INV085,2024-06-12,Capital Contribution,DEAL006,-51000.0,USD,CALL0247
LN01054,INV085,2024-06-12,Structuring Fee,DEAL006,-2040.0,USD,FEE0468
LN01055,INV085,2025-09-25,Capital Contribution,DEAL003,-60000.0,USD,CALL0123
LN01056,INV085,2025-09-25,Structuring Fee,DEAL003,-3000.0,USD,FEE0223
LN01057,INV085,2026-01-15,Management Fee,DEAL001,-520.0,USD,FEE0035
LN01058,INV085,2026-01-15,Admin Fee,DEAL001,-450.0,USD,FEE0036
LN01059,INV085,2026-01-15,Management Fee,DEAL005,-350.0,USD,FEE0406
LN01060,INV086,2021-10-30,Capital Contribution,DEAL009,-21000.0,GBP,CALL0323
LN01061,INV086,2021-10-30,Structuring Fee,DEAL009,-840.0,GBP,FEE0623
LN01062,INV086,2023-07-22,Capital Contribution,DEAL010,-95000.0,GBP,CALL0361
LN01063,INV086,2023-07-22,Structuring Fee,DEAL010,-3800.0,GBP,FEE0728
LN01064,INV087,2021-09-01,Capital Contribution,DEAL005,-37000.0,USD,CALL0229
LN01065,INV087,2021-09-01,Structuring Fee,DEAL005,-1850.0,USD,FEE0419
LN01066,INV087,2022-12-05,Capital Contribution,DEAL020,-133000.0,USD,CALL0639
LN01067,INV087,2023-01-12,Capital Contribution,DEAL015,-11000.0,USD,CALL0515
LN01068,INV087,2023-01-12,Structuring Fee,DEAL015,-550.0,USD,FEE1039
LN01069,INV087,2023-02-10,Capital Contribution,DEAL004,-94000.0,GBP,CALL0196
LN01070,INV087,2023-05-19,Capital Contribution,DEAL016,-39000.0,EUR,CALL0558
LN01071,INV087,2023-05-19,Structuring Fee,DEAL016,-1560.0,EUR,FEE1153
LN01072,INV087,2023-07-22,Capital Contribution,DEAL010,-21000.0,GBP,CALL0370
LN01073,INV087,2023-07-22,Structuring Fee,DEAL010,-630.0,GBP,FEE0753
LN01074,INV087,2024-01-22,Capital Contribution,DEAL018,-63000.0,EUR,CALL0578
LN01075,INV087,2024-01-22,Structuring Fee,DEAL018,-2520.0,EUR,FEE1205
LN01076,INV087,2024-06-12,Capital Contribution,DEAL006,-21000.0,USD,CALL0281
LN01077,INV087,2024-06-12,Structuring Fee,DEAL006,-840.0,USD,FEE0560
LN01078,INV087,2024-11-18,Capital Contribution,DEAL021,-69000.0,USD,CALL0650
LN01079,INV087,2024-11-18,Structuring Fee,DEAL021,-3450.0,USD,FEE1387
LN01080,INV087,2025-01-10,Secondary Sale,DEAL020,87381.0,USD,DIST0028
LN01081,INV087,2025-09-25,Capital Contribution,DEAL003,-15600.0,USD,CALL0099
LN01082,INV087,2025-09-25,Structuring Fee,DEAL003,-1040.0,USD,FEE0196
LN01083,INV087,2026-01-15,Management Fee,DEAL003,-260.0,USD,FEE0197
LN01084,INV087,2026-01-15,Management Fee,DEAL010,-210.0,GBP,FEE0754
LN01085,INV088,2021-09-01,Capital Contribution,DEAL005,-13000.0,USD,CALL0227
LN01086,INV088,2021-09-01,Structuring Fee,DEAL005,-650.0,USD,FEE0413
LN01087,INV088,2024-06-12,Capital Contribution,DEAL006,-56000.0,USD,CALL0262
LN01088,INV088,2024-06-12,Structuring Fee,DEAL006,-2240.0,USD,FEE0511
LN01089,INV089,2021-09-01,Capital Contribution,DEAL005,-25000.0,USD,CALL0217
LN01090,INV089,2021-09-01,Structuring Fee,DEAL005,-1250.0,USD,FEE0389
LN01091,INV089,2023-11-20,Capital Contribution,DEAL002,-66000.0,USD,CALL0045
LN01092,INV089,2023-11-20,Structuring Fee,DEAL002,-2640.0,USD,FEE0117
LN01093,INV089,2025-09-25,Capital Contribution,DEAL003,-14400.0,USD,CALL0077
LN01094,INV089,2025-09-25,Structuring Fee,DEAL003,-960.0,USD,FEE0166
LN01095,INV089,2026-01-15,Management Fee,DEAL002,-1320.0,USD,FEE0118
LN01096,INV089,2026-01-15,Admin Fee,DEAL002,-450.0,USD,FEE0119
LN01097,INV089,2026-01-15,Management Fee,DEAL003,-480.0,USD,FEE0167
LN01098,INV089,2026-01-15,Admin Fee,DEAL003,-450.0,USD,FEE0168
LN01099,INV090,2021-10-30,Capital Contribution,DEAL009,-44000.0,GBP,CALL0332
LN01100,INV090,2021-10-30,Structuring Fee,DEAL009,-1760.0,GBP,FEE0645
LN01101,INV090,2023-01-12,Capital Contribution,DEAL015,-21000.0,USD,CALL0516
LN01102,INV090,2023-02-10,Capital Contribution,DEAL004,-55000.0,GBP,CALL0204
LN01103,INV090,2023-02-10,Structuring Fee,DEAL004,-1100.0,GBP,FEE0355
LN01104,INV090,2023-04-14,Capital Contribution,DEAL011,-58000.0,EUR,CALL0388
LN01105,INV090,2023-04-14,Structuring Fee,DEAL011,-1740.0,EUR,FEE0801
LN01106,INV090,2023-07-22,Capital Contribution,DEAL010,-43000.0,GBP,CALL0347
LN01107,INV090,2023-07-22,Structuring Fee,DEAL010,-860.0,GBP,FEE0688
LN01108,INV090,2023-11-20,Capital Contribution,DEAL002,-29000.0,USD,CALL0042
LN01109,INV090,2023-11-20,Structuring Fee,DEAL002,-1160.0,USD,FEE0108
LN01110,INV090,2024-06-12,Capital Contribution,DEAL006,-40000.0,USD,CALL0239
LN01111,INV090,2024-06-12,Structuring Fee,DEAL006,-1600.0,USD,FEE0444
LN01112,INV090,2024-09-10,Capital Contribution,DEAL014,-38500.0,USD,CALL0456
LN01113,INV090,2024-09-10,Structuring Fee,DEAL014,-3080.0,USD,FEE0959
LN01114,INV090,2025-09-25,Capital Contribution,DEAL003,-22800.0,USD,CALL0103
LN01115,INV090,2025-09-25,Structuring Fee,DEAL003,-1520.0,USD,FEE0201
LN01116,INV090,2026-01-15,Management Fee,DEAL009,-880.0,GBP,FEE0646
LN01117,INV090,2026-01-15,Admin Fee,DEAL009,-450.0,USD,FEE0647
LN01118,INV090,2026-01-15,Management Fee,DEAL010,-860.0,GBP,FEE0689
LN01119,INV090,2026-01-15,Management Fee,DEAL011,-1160.0,EUR,FEE0802
LN01120,INV090,2026-01-15,Admin Fee,DEAL011,-450.0,USD,FEE0803
LN01121,INV090,2026-01-15,Management Fee,DEAL015,-420.0,USD,FEE1042
LN01122,INV090,2026-01-15,Admin Fee,DEAL015,-450.0,USD,FEE1043
LN01123,INV091,2023-07-22,Capital Contribution,DEAL010,-20000.0,GBP,CALL0364
LN01124,INV091,2023-07-22,Structuring Fee,DEAL010,-800.0,GBP,FEE0737
LN01125,INV091,2023-11-20,Capital Contribution,DEAL002,-51000.0,USD,CALL0032
LN01126,INV091,2023-11-20,Structuring Fee,DEAL002,-2040.0,USD,FEE0078
LN01127,INV091,2024-01-22,Capital Contribution,DEAL018,-79000.0,EUR,CALL0587
LN01128,INV091,2024-01-22,Structuring Fee,DEAL018,-3160.0,EUR,FEE1226
LN01129,INV091,2024-06-12,Capital Contribution,DEAL006,-77000.0,USD,CALL0267
LN01130,INV091,2024-06-12,Structuring Fee,DEAL006,-3080.0,USD,FEE0526
LN01131,INV091,2024-09-10,Capital Contribution,DEAL014,-20000.0,USD,CALL0450
LN01132,INV091,2024-09-10,Structuring Fee,DEAL014,-1600.0,USD,FEE0950
LN01133,INV091,2025-09-25,Capital Contribution,DEAL003,-19800.0,USD,CALL0057
LN01134,INV091,2026-01-15,Management Fee,DEAL006,-1540.0,USD,FEE0527
LN01135,INV092,2022-08-30,Capital Contribution,DEAL013,-31000.0,USD,CALL0417
LN01136,INV092,2026-01-15,Management Fee,DEAL013,-620.0,USD,FEE0880
LN01137,INV093,2021-10-30,Capital Contribution,DEAL009,-77000.0,GBP,CALL0322
LN01138,INV093,2021-10-30,Structuring Fee,DEAL009,-3080.0,GBP,FEE0620
LN01139,INV093,2022-03-15,Capital Contribution,DEAL001,-122000.0,USD,CALL0008
LN01140,INV093,2022-08-30,Capital Contribution,DEAL013,-58000.0,USD,CALL0431
LN01141,INV093,2022-08-30,Structuring Fee,DEAL013,-2320.0,USD,FEE0916
LN01142,INV093,2022-12-05,Capital Contribution,DEAL020,-68000.0,USD,CALL0635
LN01143,INV093,2022-12-05,Structuring Fee,DEAL020,-1360.0,USD,FEE1352
LN01144,INV093,2023-01-12,Capital Contribution,DEAL015,-46000.0,USD,CALL0522
LN01145,INV093,2023-07-22,Capital Contribution,DEAL010,-85000.0,GBP,CALL0353
LN01146,INV093,2023-07-22,Structuring Fee,DEAL010,-3400.0,GBP,FEE0705
LN01147,INV093,2023-11-20,Capital Contribution,DEAL002,-32000.0,USD,CALL0029
LN01148,INV093,2023-11-20,Structuring Fee,DEAL002,-1280.0,USD,FEE0070
LN01149,INV093,2024-01-22,Capital Contribution,DEAL018,-15000.0,EUR,CALL0586
LN01150,INV093,2024-01-22,Structuring Fee,DEAL018,-600.0,EUR,FEE1224
LN01151,INV093,2024-06-12,Capital Contribution,DEAL006,-51000.0,USD,CALL0272
LN01152,INV093,2024-06-12,Structuring Fee,DEAL006,-2040.0,USD,FEE0536
LN01153,INV093,2024-09-10,Capital Contribution,DEAL014,-18500.0,USD,CALL0480
LN01154,INV093,2024-09-10,Structuring Fee,DEAL014,-1480.0,USD,FEE0990
LN01155,INV093,2024-11-18,Capital Contribution,DEAL021,-44000.0,USD,CALL0651
LN01156,INV093,2024-11-18,Structuring Fee,DEAL021,-2200.0,USD,FEE1390
LN01157,INV093,2025-01-10,Secondary Sale,DEAL020,44676.0,USD,DIST0024
LN01158,INV093,2025-09-25,Capital Contribution,DEAL003,-19200.0,USD,CALL0073
LN01159,INV093,2025-09-25,Structuring Fee,DEAL003,-640.0,USD,FEE0161
LN01160,INV093,2026-01-15,Management Fee,DEAL002,-640.0,USD,FEE0071
LN01161,INV093,2026-01-15,Admin Fee,DEAL002,-450.0,USD,FEE0072
LN01162,INV093,2026-01-15,Management Fee,DEAL010,-1700.0,GBP,FEE0706
LN01163,INV093,2026-01-15,Admin Fee,DEAL010,-450.0,USD,FEE0707
LN01164,INV093,2026-01-15,Management Fee,DEAL013,-1160.0,USD,FEE0917
LN01165,INV093,2026-01-15,Admin Fee,DEAL013,-450.0,USD,FEE0918
LN01166,INV093,2026-01-15,Management Fee,DEAL021,-1100.0,USD,FEE1391
LN01167,INV094,2022-01-18,Capital Contribution,DEAL008,-33000.0,USD,CALL0306
LN01168,INV094,2022-01-18,Structuring Fee,DEAL008,-1320.0,USD,FEE0599
LN01169,INV094,2023-01-12,Capital Contribution,DEAL015,-103000.0,USD,CALL0523
LN01170,INV094,2023-01-12,Structuring Fee,DEAL015,-5150.0,USD,FEE1059
LN01171,INV094,2026-01-15,Management Fee,DEAL015,-2060.0,USD,FEE1060
LN01172,INV094,2026-01-15,Admin Fee,DEAL015,-450.0,USD,FEE1061
LN01173,INV095,2023-05-19,Capital Contribution,DEAL016,-38000.0,EUR,CALL0541
LN01174,INV095,2023-05-19,Structuring Fee,DEAL016,-1520.0,EUR,FEE1108
LN01175,INV095,2024-01-22,Capital Contribution,DEAL018,-36000.0,EUR,CALL0582
LN01176,INV095,2024-01-22,Structuring Fee,DEAL018,-1440.0,EUR,FEE1213
LN01177,INV095,2026-01-15,Admin Fee,DEAL016,-450.0,USD,FEE1109
LN01178,INV096,2023-01-12,Capital Contribution,DEAL015,-133000.0,USD,CALL0528
LN01179,INV096,2023-01-12,Structuring Fee,DEAL015,-5320.0,USD,FEE1072
LN01180,INV096,2023-04-14,Capital Contribution,DEAL011,-70000.0,EUR,CALL0398
LN01181,INV096,2023-04-14,Structuring Fee,DEAL011,-2100.0,EUR,FEE0829
LN01182,INV096,2023-05-19,Capital Contribution,DEAL016,-79000.0,EUR,CALL0554
LN01183,INV096,2023-05-19,Structuring Fee,DEAL016,-3160.0,EUR,FEE1143
LN01184,INV096,2023-07-22,Capital Contribution,DEAL010,-80000.0,GBP,CALL0345
LN01185,INV096,2023-07-22,Structuring Fee,DEAL010,-3200.0,GBP,FEE0682
LN01186,INV096,2023-11-20,Capital Contribution,DEAL002,-53000.0,USD,CALL0034
LN01187,INV096,2023-11-20,Structuring Fee,DEAL002,-2120.0,USD,FEE0084
LN01188,INV096,2024-06-12,Capital Contribution,DEAL006,-20000.0,USD,CALL0259
LN01189,INV096,2024-06-12,Structuring Fee,DEAL006,-800.0,USD,FEE0504
LN01190,INV096,2024-09-10,Capital Contribution,DEAL014,-79000.0,USD,CALL0462
LN01191,INV096,2024-09-10,Structuring Fee,DEAL014,-6320.0,USD,FEE0967
LN01192,INV096,2025-09-25,Capital Contribution,DEAL003,-22200.0,USD,CALL0095
LN01193,INV096,2025-09-25,Structuring Fee,DEAL003,-1480.0,USD,FEE0191
LN01194,INV096,2026-01-15,Management Fee,DEAL010,-1600.0,GBP,FEE0683
LN01195,INV096,2026-01-15,Admin Fee,DEAL010,-450.0,USD,FEE0684
LN01196,INV096,2026-01-15,Management Fee,DEAL015,-2660.0,USD,FEE1073
LN01197,INV096,2026-01-15,Admin Fee,DEAL015,-450.0,USD,FEE1074
LN01198,INV096,2026-01-15,Management Fee,DEAL016,-1975.0,EUR,FEE1144
LN01199,INV096,2026-01-15,Admin Fee,DEAL016,-450.0,USD,FEE1145
LN01200,INV097,2021-11-05,Capital Contribution,DEAL007,-77000.0,EUR,CALL0302
LN01201,INV097,2021-11-05,Structuring Fee,DEAL007,-3850.0,EUR,FEE0595
LN01202,INV097,2024-08-20,Exit Proceeds,DEAL007,105875.0,EUR,DIST0013
LN01203,INV097,2024-09-10,Capital Contribution,DEAL014,-11000.0,USD,CALL0498
LN01204,INV097,2024-09-10,Structuring Fee,DEAL014,-880.0,USD,FEE1012
LN01205,INV097,2025-09-25,Capital Contribution,DEAL003,-29400.0,USD,CALL0069
LN01206,INV097,2025-09-25,Structuring Fee,DEAL003,-1960.0,USD,FEE0155
LN01207,INV097,2026-01-15,Management Fee,DEAL014,-440.0,USD,FEE1013
LN01208,INV097,2026-01-15,Admin Fee,DEAL014,-450.0,USD,FEE1014
LN01209,INV098,2024-01-22,Capital Contribution,DEAL018,-54000.0,EUR,CALL0583
LN01210,INV098,2024-01-22,Structuring Fee,DEAL018,-2160.0,EUR,FEE1216
LN01211,INV098,2024-06-12,Capital Contribution,DEAL006,-49000.0,USD,CALL0264
LN01212,INV098,2024-06-12,Structuring Fee,DEAL006,-1960.0,USD,FEE0517
LN01213,INV098,2026-01-15,Management Fee,DEAL018,-1080.0,EUR,FEE1217
LN01214,INV098,2026-01-15,Admin Fee,DEAL018,-450.0,USD,FEE1218
LN01215,INV099,2025-09-25,Capital Contribution,DEAL003,-100200.0,USD,CALL0173
LN01216,INV099,2025-09-25,Structuring Fee,DEAL003,-6680.0,USD,FEE0291
LN01217,INV099,2026-01-15,Management Fee,DEAL003,-3340.0,USD,FEE0292
LN01218,INV099,2026-01-15,Admin Fee,DEAL003,-450.0,USD,FEE0293
LN01219,INV100,2024-01-22,Capital Contribution,DEAL018,-21000.0,EUR,CALL0613
LN01220,INV100,2024-01-22,Structuring Fee,DEAL018,-840.0,EUR,FEE1291
LN01221,INV101,2022-01-18,Capital Contribution,DEAL008,-29000.0,USD,CALL0314
LN01222,INV101,2022-01-18,Structuring Fee,DEAL008,-1160.0,USD,FEE0607
LN01223,INV101,2023-07-22,Capital Contribution,DEAL010,-49000.0,GBP,CALL0362
LN01224,INV101,2023-07-22,Structuring Fee,DEAL010,-1960.0,GBP,FEE0731
LN01225,INV101,2023-11-20,Capital Contribution,DEAL002,-104000.0,USD,CALL0040
LN01226,INV101,2023-11-20,Structuring Fee,DEAL002,-4160.0,USD,FEE0102
LN01227,INV101,2024-06-12,Capital Contribution,DEAL006,-58000.0,USD,CALL0263
LN01228,INV101,2024-06-12,Structuring Fee,DEAL006,-2320.0,USD,FEE0514
LN01229,INV101,2025-09-25,Capital Contribution,DEAL003,-24000.0,USD,CALL0089
LN01230,INV101,2025-09-25,Structuring Fee,DEAL003,-1600.0,USD,FEE0182
LN01231,INV101,2026-01-15,Management Fee,DEAL006,-1160.0,USD,FEE0515
LN01232,INV101,2026-01-15,Admin Fee,DEAL006,-450.0,USD,FEE0516
LN01233,INV102,2023-01-12,Capital Contribution,DEAL015,-38000.0,USD,CALL0529
LN01234,INV102,2023-01-12,Structuring Fee,DEAL015,-1900.0,USD,FEE1075
LN01235,INV102,2024-01-22,Capital Contribution,DEAL018,-56000.0,EUR,CALL0605
LN01236,INV102,2024-01-22,Structuring Fee,DEAL018,-2240.0,EUR,FEE1268
LN01237,INV103,2023-02-10,Capital Contribution,DEAL004,-23000.0,GBP,CALL0207
LN01238,INV103,2023-02-10,Structuring Fee,DEAL004,-690.0,GBP,FEE0363
LN01239,INV103,2023-07-22,Capital Contribution,DEAL010,-32000.0,GBP,CALL0373
LN01240,INV103,2023-07-22,Structuring Fee,DEAL010,-1280.0,GBP,FEE0760
LN01241,INV103,2023-10-02,Capital Contribution,DEAL012,-41000.0,AED,CALL0404
LN01242,INV103,2023-10-02,Structuring Fee,DEAL012,-1640.0,AED,FEE0845
LN01243,INV103,2023-11-20,Capital Contribution,DEAL002,-72000.0,USD,CALL0037
LN01244,INV103,2023-11-20,Structuring Fee,DEAL002,-2880.0,USD,FEE0093
LN01245,INV103,2024-06-12,Capital Contribution,DEAL006,-16000.0,USD,CALL0252
LN01246,INV103,2024-06-12,Structuring Fee,DEAL006,-640.0,USD,FEE0483
LN01247,INV103,2025-09-25,Capital Contribution,DEAL003,-9000.0,USD,CALL0139
